,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
30623,ESS8e02_1,8,2.1,IT,1.0,1966,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,5,5,6,53.0,5.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,2.25,2.5,3.75,1.0,1.0,1,South Europe,1,1,0
30624,ESS8e02_1,8,2.1,IT,1.0,1937,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow none,Bad for the economy,5,2,82.0,5.0,1.0,1.0,1.0,-2.0,-1.0,0.0,-2.0,2.25,2.5,3.75,-4.0,1.0,0,South Europe,1,1,0
30625,ESS8e02_1,8,2.1,IT,1.0,1938,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,3,6,5,81.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.5,1.0,1.5,2.0,1.0,1,South Europe,1,1,0
30626,ESS8e02_1,8,2.1,IT,0.0,1977,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow a few,5,6,4,42.0,5.0,3.5,2.5,2.0,-1.0,0.0,1.0,-1.0,3.6666666666666665,1.6666666666666667,2.0,1.0,3.0,1,South Europe,1,1,0
30627,ESS8e02_1,8,2.1,IT,0.0,1982,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,8,6,6,37.0,6.0,3.5,5.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.25,6.0,4.0,1,South Europe,1,1,0
30628,ESS8e02_1,8,2.1,IT,0.0,1981,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow a few,3,3,1,38.0,2.0,2.5,1.0,1.0,-1.0,-1.0,-1.0,-2.0,2.0,1.0,0.75,-4.0,2.0,0,South Europe,1,1,0
30630,ESS8e02_1,8,2.1,IT,0.0,1987,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,8,8,32.0,5.0,2.5,2.5,2.0,2.0,2.0,2.0,2.0,3.25,1.5,2.25,10.0,2.0,1,South Europe,1,1,0
30631,ESS8e02_1,8,2.1,IT,0.0,1988,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,8,8,7,31.0,8.0,4.75,7.5,2.0,2.0,2.0,2.0,1.0,6.583333333333333,1.8333333333333333,1.375,9.0,6.0,1,South Europe,1,1,0
30632,ESS8e02_1,8,2.1,IT,0.0,1955,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,7,7,6,64.0,5.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.75,2.5,3.0,5.0,2.0,1,South Europe,1,1,0
30635,ESS8e02_1,8,2.1,IT,1.0,1947,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow none,Allow none,Bad for the economy,Cultural life undermined,4,72.0,5.0,2.5,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,2.75,2.5,3.0,-7.0,2.0,0,South Europe,1,1,0
30636,ESS8e02_1,8,2.1,IT,0.0,1997,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,Bad for the economy,3,2,22.0,5.0,5.0,4.75,-1.0,-1.0,-1.0,-1.0,-2.0,4.833333333333333,0.16666666666666666,-0.125,-6.0,5.0,0,South Europe,-1,0,1
30637,ESS8e02_1,8,2.1,IT,1.0,1994,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow some,7,5,6,25.0,4.0,3.5,2.5,-1.0,1.0,1.0,0.0,1.0,3.1666666666666665,0.6666666666666666,0.5,2.0,3.0,1,South Europe,1,1,0
30638,ESS8e02_1,8,2.1,IT,0.0,1964,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,1,2,1,55.0,4.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.8333333333333333,1.6666666666666667,2.5,-10.0,1.0,0,South Europe,1,1,0
30639,ESS8e02_1,8,2.1,IT,1.0,1959,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,9,9,8,60.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.25,2.5,3.75,10.0,1.0,1,South Europe,1,1,0
30640,ESS8e02_1,8,2.1,IT,0.0,1997,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,6,Cultural life undermined,1,22.0,5.0,5.0,5.0,-1.0,-2.0,1.0,-1.0,-2.0,4.916666666666667,0.16666666666666666,-0.25,-5.0,5.0,0,South Europe,-1,0,1
30641,ESS8e02_1,8,2.1,IT,1.0,1964,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,1,3,2,55.0,4.0,1.0,1.0,-1.0,1.0,-2.0,-1.0,-2.0,1.8333333333333333,1.6666666666666667,2.5,-5.0,1.0,0,South Europe,1,1,0
30642,ESS8e02_1,8,2.1,IT,0.0,1987,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,6,8,6,32.0,5.0,2.5,2.5,1.0,1.0,1.0,2.0,1.0,3.25,1.5,2.25,6.0,2.0,1,South Europe,1,1,0
30643,ESS8e02_1,8,2.1,IT,0.0,1975,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,4,4,44.0,8.0,2.5,5.0,1.0,1.0,0.0,-1.0,-1.0,5.0,3.3333333333333335,3.75,0.0,4.0,0,South Europe,1,1,0
30645,ESS8e02_1,8,2.1,IT,1.0,1988,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,4,6,5,31.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.8333333333333333,1.6666666666666667,2.5,-2.0,1.0,0,South Europe,1,1,0
30646,ESS8e02_1,8,2.1,IT,0.0,1966,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,4,4,53.0,5.0,3.0,2.5,1.0,1.0,0.0,-1.0,-1.0,3.4166666666666665,1.5,2.0,0.0,3.0,0,South Europe,1,1,0
30648,ESS8e02_1,8,2.1,IT,0.0,1983,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,5,3,36.0,5.0,4.75,5.0,1.0,1.0,0.0,0.0,-1.0,4.833333333333333,0.16666666666666666,-0.125,1.0,5.0,1,South Europe,-1,0,1
30649,ESS8e02_1,8,2.1,IT,0.0,1973,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,6,6,6,46.0,5.0,2.5,2.5,2.0,2.0,1.0,1.0,1.0,3.25,1.5,2.25,7.0,2.0,1,South Europe,1,1,0
30652,ESS8e02_1,8,2.1,IT,1.0,1996,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,7,7,Don't know,23.0,5.0,4.75,7.5,1.0,1.0,1.0,1.0,0.0,5.666666666666667,1.8333333333333333,-1.375,4.0,6.0,1,South Europe,-1,0,1
30653,ESS8e02_1,8,2.1,IT,0.0,1946,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,3,4,5,73.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.5,1.0,1.5,0.0,1.0,0,South Europe,1,1,0
30655,ESS8e02_1,8,2.1,IT,1.0,1960,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow some,7,6,3,59.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,1.8333333333333333,1.6666666666666667,2.5,4.0,1.0,1,South Europe,1,1,0
30656,ESS8e02_1,8,2.1,IT,0.0,1973,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,7,7,7,46.0,5.0,1.0,1.0,-2.0,-2.0,1.0,1.0,1.0,2.25,2.5,3.75,-1.0,1.0,0,South Europe,1,1,0
30660,ESS8e02_1,8,2.1,IT,1.0,1994,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,9,9,7,25.0,5.0,7.5,7.5,2.0,2.0,2.0,2.0,1.0,6.583333333333333,1.8333333333333333,-2.75,9.0,8.0,1,South Europe,-1,0,1
30661,ESS8e02_1,8,2.1,IT,0.0,1954,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,8,7,7,65.0,4.0,2.5,4.75,-1.0,-1.0,2.0,1.0,1.0,3.5833333333333335,1.5,-0.125,2.0,4.0,1,South Europe,-1,0,1
30662,ESS8e02_1,8,2.1,IT,0.0,1992,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,3,4,3,27.0,5.0,2.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.3333333333333335,1.6666666666666667,2.5,-5.0,2.0,0,South Europe,1,1,0
30663,ESS8e02_1,8,2.1,IT,1.0,1958,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,6,3,61.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.5,1.0,1.5,3.0,1.0,1,South Europe,1,1,0
30664,ESS8e02_1,8,2.1,IT,1.0,1985,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,3,2,34.0,5.0,3.5,5.0,-1.0,-1.0,-1.0,-1.0,-2.0,4.5,1.0,0.75,-6.0,4.0,0,South Europe,1,1,0
30665,ESS8e02_1,8,2.1,IT,0.0,1997,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,1,4,3,22.0,5.0,5.0,5.0,1.0,1.0,-2.0,-1.0,-1.0,5.0,0.0,0.0,-2.0,5.0,0,South Europe,0,0,0
30668,ESS8e02_1,8,2.1,IT,0.0,1981,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,2,3,1,38.0,5.0,2.5,2.5,1.0,-1.0,-2.0,-1.0,-2.0,3.3333333333333335,1.6666666666666667,2.5,-5.0,2.0,0,South Europe,1,1,0
30669,ESS8e02_1,8,2.1,IT,0.0,1953,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,5,4,Don't know,66.0,4.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.8333333333333333,1.6666666666666667,2.5,-1.0,1.0,0,South Europe,1,1,0
30671,ESS8e02_1,8,2.1,IT,0.0,1947,1.0,Yes,"ISCED 5A short, intermediate/academic/general tertiary below bachelor","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,3,72.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,3.0,1.0,1,South Europe,1,1,0
30672,ESS8e02_1,8,2.1,IT,1.0,1975,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow a few,Allow a few,5,1,1,44.0,2.0,2.5,1.0,-1.0,-1.0,0.0,-2.0,-2.0,2.0,1.0,0.75,-6.0,2.0,0,South Europe,1,1,0
30675,ESS8e02_1,8,2.1,IT,0.0,1970,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,3,49.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.5,1.0,1.5,-3.0,1.0,0,South Europe,1,1,0
30677,ESS8e02_1,8,2.1,IT,0.0,1947,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,3,6,3,72.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,South Europe,0,0,0
30678,ESS8e02_1,8,2.1,IT,1.0,2000,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,6,Don't know,6,19.0,2.0,7.5,7.5,1.0,-1.0,1.0,0.0,1.0,5.833333333333333,3.3333333333333335,-5.0,2.0,8.0,1,South Europe,-1,0,1
30679,ESS8e02_1,8,2.1,IT,0.0,1925,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education",Allow some,Allow some,6,7,6,94.0,2.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,3.6666666666666665,-1.25,5.0,4.0,1,South Europe,-1,0,1
30680,ESS8e02_1,8,2.1,IT,0.0,1997,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow many to come and live here,8,8,8,22.0,5.0,3.0,2.5,-2.0,2.0,2.0,2.0,2.0,3.4166666666666665,1.5,2.0,6.0,3.0,1,South Europe,1,1,0
30681,ESS8e02_1,8,2.1,IT,0.0,1954,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,3,Cultural life undermined,Worse place to live,65.0,5.0,3.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5833333333333335,1.5,1.75,-5.0,3.0,0,South Europe,1,1,0
30682,ESS8e02_1,8,2.1,IT,0.0,1970,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,49.0,5.0,2.5,2.5,-2.0,-2.0,-1.0,-1.0,-1.0,3.3333333333333335,1.6666666666666667,2.5,-7.0,2.0,0,South Europe,1,1,0
30683,ESS8e02_1,8,2.1,IT,1.0,1969,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow a few,Allow a few,3,Cultural life undermined,Worse place to live,50.0,5.0,5.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.6666666666666665,2.6666666666666665,2.0,-5.0,3.0,0,South Europe,1,1,0
30684,ESS8e02_1,8,2.1,IT,0.0,1933,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,2,Worse place to live,86.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,0.0,0.0,-6.0,1.0,0,South Europe,0,0,0
30685,ESS8e02_1,8,2.1,IT,0.0,1969,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow a few,5,5,3,50.0,5.0,2.5,3.0,1.0,-1.0,0.0,0.0,-1.0,3.5,1.6666666666666667,2.25,-1.0,3.0,0,South Europe,1,1,0
30687,ESS8e02_1,8,2.1,IT,1.0,1965,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,2,Cultural life undermined,Worse place to live,54.0,5.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-8.0,1.0,0,South Europe,1,1,0
30689,ESS8e02_1,8,2.1,IT,1.0,1956,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 2A/2B, access ISCED 3 vocational","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,8,Don't know,63.0,8.0,2.5,2.5,2.0,2.0,2.0,2.0,0.0,4.166666666666667,3.3333333333333335,5.0,8.0,2.0,1,South Europe,1,1,0
30690,ESS8e02_1,8,2.1,IT,0.0,1960,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,Don't know,6,2,59.0,2.0,2.5,2.5,1.0,1.0,0.0,1.0,-2.0,2.5,0.0,0.0,1.0,2.0,1,South Europe,0,0,0
30691,ESS8e02_1,8,2.1,IT,0.0,1958,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,2,5,3,61.0,1.0,1.0,1.0,1.0,1.0,-2.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0,South Europe,0,0,0
30693,ESS8e02_1,8,2.1,IT,0.0,1974,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Don't know,6,5,6,45.0,8.0,2.5,2.5,2.0,0.0,1.0,0.0,1.0,4.166666666666667,3.3333333333333335,5.0,4.0,2.0,1,South Europe,1,1,0
30694,ESS8e02_1,8,2.1,IT,1.0,1939,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,2,1,1,80.0,8.0,5.0,2.5,-2.0,-2.0,-2.0,-2.0,-2.0,5.0,3.3333333333333335,3.75,-10.0,4.0,0,South Europe,1,1,0
30696,ESS8e02_1,8,2.1,IT,0.0,1946,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow a few,5,3,4,73.0,2.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,1.5,1.0,1.5,-1.0,1.0,0,South Europe,1,1,0
30698,ESS8e02_1,8,2.1,IT,1.0,1966,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,6,4,4,53.0,4.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.8333333333333333,1.6666666666666667,2.5,-1.0,1.0,0,South Europe,1,1,0
30699,ESS8e02_1,8,2.1,IT,0.0,1997,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,7,7,6,22.0,5.0,5.0,7.5,1.0,1.0,1.0,1.0,1.0,5.75,1.8333333333333333,-1.5,5.0,6.0,1,South Europe,-1,0,1
30701,ESS8e02_1,8,2.1,IT,0.0,1971,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow some,6,6,3,48.0,2.0,2.5,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,0.75,3.0,2.0,1,South Europe,1,1,0
30705,ESS8e02_1,8,2.1,IT,0.0,1989,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,1,Cultural life undermined,2,30.0,2.0,1.0,1.0,1.0,-1.0,-2.0,-1.0,-2.0,1.5,1.0,1.5,-5.0,1.0,0,South Europe,1,1,0
30706,ESS8e02_1,8,2.1,IT,1.0,1987,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,5,5,5,32.0,5.0,2.5,2.5,-2.0,-2.0,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,2.5,-4.0,2.0,0,South Europe,1,1,0
30709,ESS8e02_1,8,2.1,IT,1.0,1976,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow some,6,8,6,43.0,5.0,5.0,4.75,2.0,1.0,1.0,2.0,1.0,4.916666666666667,0.16666666666666666,0.125,7.0,5.0,1,South Europe,1,1,0
30710,ESS8e02_1,8,2.1,IT,1.0,1979,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow none,Bad for the economy,3,1,40.0,5.0,2.5,2.5,1.0,-2.0,-1.0,-1.0,-2.0,3.25,1.5,2.25,-5.0,2.0,0,South Europe,1,1,0
30712,ESS8e02_1,8,2.1,IT,1.0,1995,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,8,4,5,24.0,5.0,5.0,5.0,1.0,1.0,2.0,-1.0,0.0,4.916666666666667,0.16666666666666666,-0.25,3.0,5.0,1,South Europe,-1,0,1
30713,ESS8e02_1,8,2.1,IT,0.0,1958,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,6,5,5,61.0,8.0,7.5,4.75,1.0,-1.0,1.0,0.0,0.0,6.583333333333333,1.8333333333333333,1.375,1.0,6.0,1,South Europe,1,1,0
30714,ESS8e02_1,8,2.1,IT,1.0,1935,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,9,8,6,84.0,8.0,4.75,2.5,2.0,2.0,2.0,2.0,1.0,4.916666666666667,3.3333333333333335,3.875,9.0,4.0,1,South Europe,1,1,0
30715,ESS8e02_1,8,2.1,IT,0.0,1992,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,8,9,8,27.0,8.0,7.5,4.75,1.0,1.0,2.0,2.0,2.0,6.583333333333333,1.8333333333333333,1.375,8.0,6.0,1,South Europe,1,1,0
30717,ESS8e02_1,8,2.1,IT,0.0,1964,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,7,6,7,55.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,7.0,5.0,1,South Europe,0,0,0
30718,ESS8e02_1,8,2.1,IT,0.0,1952,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,6,5,4,67.0,5.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,2.25,2.5,3.75,0.0,1.0,0,South Europe,1,1,0
30719,ESS8e02_1,8,2.1,IT,0.0,1975,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow a few,4,1,1,44.0,2.0,1.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,1.5,1.0,1.5,-8.0,1.0,0,South Europe,1,1,0
